lat,long,country_code,country_name,nearest_place,admin1
61.178360894,-149.877532039,US,United States,Anchorage,Alaska
21.3424031,-158.0749908,US,United States,Makakilo City,Hawaii
61.158766253,-149.929362869,US,United States,Anchorage,Alaska
64.825616241,-147.624778021,US,United States,Fairbanks,Alaska
21.390799886,-158.034226281,US,United States,Royal Kunia,Hawaii
19.699948529,-155.06299406,US,United States,Hilo,Hawaii
21.475208088,-158.02960027,US,United States,Waipi'o Acres,Hawaii
21.3359546,-158.0163574,US,United States,'Ewa Gentry,Hawaii
21.4458049,-158.1590977,US,United States,Waianae,Hawaii
21.451875149,-158.005335309,US,United States,Mililani Town,Hawaii
21.414001465,-158.167608682,US,United States,Ma'ili,Hawaii
7.057691092,-73.080336619,CO,Colombia,Floridablanca,Santander
21.317093097,-157.797100572,US,United States,Maunawili,Hawaii
21.313210642,-157.853876635,US,United States,Honolulu,Hawaii
21.277452158,-157.822199176,US,United States,Honolulu,Hawaii
21.321616667,-157.860113333,US,United States,Honolulu,Hawaii
21.3100433,-157.85394,US,United States,Honolulu,Hawaii
61.093107543,-149.832006747,US,United States,Anchorage,Alaska
19.6456938,-155.9896347,US,United States,Kailua-Kona,Hawaii
21.4707924,-157.9973667,US,United States,Waipi'o Acres,Hawaii
61.1775181,-149.9070354,US,United States,Anchorage,Alaska
61.500672246,-149.662275489,US,United States,Knik-Fairview,Alaska
60.504406355,-151.271685742,US,United States,Kenai,Alaska
60.537076492,-151.083243409,US,United States,Ridgeway,Alaska
21.29505169,-157.84276135,US,United States,Honolulu,Hawaii
21.437070567,-157.844457736,US,United States,'Ahuimanu,Hawaii
21.287653692,-157.70495307,US,United States,Waimanalo Beach,Hawaii
21.392939157,-157.967306996,US,United States,"Pearl City, Manana",Hawaii
19.613899951,-155.973334019,US,United States,Holualoa,Hawaii
20.887971142,-156.492721976,US,United States,Wailuku,Hawaii
19.64605099,-155.99024912,US,United States,Kailua-Kona,Hawaii
20.8777955,-156.4557383,US,United States,Kahului,Hawaii
21.305006619,-157.835958219,US,United States,Honolulu,Hawaii
21.450418842,-158.004912932,US,United States,Mililani Town,Hawaii
21.492531053,-158.057712623,US,United States,Schofield Barracks,Hawaii
19.64588764,-155.990501781,US,United States,Kailua-Kona,Hawaii
19.699842653,-155.062712252,US,United States,Hilo,Hawaii
64.85682808,-147.692247308,US,United States,Fairbanks,Alaska
64.828241688,-147.638512434,US,United States,Fairbanks,Alaska
21.436657223,-158.010865985,US,United States,Mililani Town,Hawaii
19.554830363,-155.102565008,US,United States,Mountain View,Hawaii
21.335918901,-158.050842725,US,United States,'Ewa Villages,Hawaii
21.295447167,-157.842906933,US,United States,Honolulu,Hawaii
64.857293037,-147.689866015,US,United States,Fairbanks,Alaska
60.690538083,-151.320102,US,United States,Nikiski,Alaska
20.877630019,-156.477979138,US,United States,Kahului,Hawaii
21.450421245,-158.005253156,US,United States,Mililani Town,Hawaii
21.29755196,-157.838223256,US,United States,Honolulu,Hawaii
21.395403136,-158.16099882,US,United States,Nanakuli,Hawaii
21.28790424,-157.81314945,US,United States,Honolulu,Hawaii
21.497311976,-158.025916717,US,United States,Wahiawa,Hawaii
61.140459208,-149.868602967,US,United States,Anchorage,Alaska
61.149614217,-149.914699165,US,United States,Anchorage,Alaska
21.332383987,-158.081520745,US,United States,Makakilo City,Hawaii
21.488243152,-158.062918407,US,United States,Schofield Barracks,Hawaii
21.294597564,-157.842755584,US,United States,Honolulu,Hawaii
61.599931523,-149.450289483,US,United States,Wasilla,Alaska
61.5689758,-149.3638057,US,United States,Lakes,Alaska
21.390717231,-158.034235203,US,United States,Royal Kunia,Hawaii
61.2109,-149.7928167,US,United States,Anchorage,Alaska
21.295012705,-157.842118029,US,United States,Honolulu,Hawaii
19.699671943,-155.063463775,US,United States,Hilo,Hawaii
61.2115077,-149.7441434,US,United States,Elmendorf Air Force Base,Alaska
21.329265115,-157.874131002,US,United States,Honolulu,Hawaii
20.878587284,-156.456069715,US,United States,Kahului,Hawaii
20.852939897,-156.503819162,US,United States,Waikapu,Hawaii
61.56604697,-149.730526314,US,United States,Houston,Alaska
21.336935782,-158.072343277,US,United States,Makakilo City,Hawaii
61.140352137,-149.868432009,US,United States,Anchorage,Alaska
21.407351668,-158.176585587,US,United States,Ma'ili,Hawaii
21.38977755,-157.738754503,US,United States,Kailua,Hawaii
21.34510865,-157.910748962,US,United States,Halawa Heights,Hawaii
21.295207895,-157.844213633,US,United States,Honolulu,Hawaii
61.132276011,-149.725995071,US,United States,Elmendorf Air Force Base,Alaska
21.395789262,-157.975008927,US,United States,"Pearl City, Manana",Hawaii
21.390986258,-158.034588856,US,United States,Village Park,Hawaii
21.48948202,-158.04869842,US,United States,Schofield Barracks,Hawaii
19.69938866,-155.062945515,US,United States,Hilo,Hawaii
60.564280531,-151.226945769,US,United States,Kenai,Alaska
20.880826689,-156.481735042,US,United States,Kahului,Hawaii
20.87847914,-156.4554019,US,United States,Kahului,Hawaii
21.338713075,-157.875066902,US,United States,Honolulu,Hawaii
21.337776687,-157.868712312,US,United States,Honolulu,Hawaii
21.295512104,-157.843117545,US,United States,Honolulu,Hawaii
21.492667123,-158.078004061,US,United States,Schofield Barracks,Hawaii
21.474500531,-158.007280216,US,United States,Waipi'o Acres,Hawaii
21.280155796,-157.785344497,US,United States,Honolulu,Hawaii
21.295374553,-157.843882949,US,United States,Honolulu,Hawaii
20.90794616,-156.48348976,US,United States,Kahului,Hawaii
21.345108943,-157.910747873,US,United States,Halawa Heights,Hawaii
60.55369597,-151.23407832,US,United States,Kenai,Alaska
21.331012902,-157.864603227,US,United States,Honolulu,Hawaii
61.139891263,-149.868457428,US,United States,Anchorage,Alaska
21.386212719,-157.998450768,US,United States,Waipahu,Hawaii
19.80147838,-70.70029227,DO,Dominican Republic,Puerto Plata,Puerto Plata
21.398035374,-157.974224136,US,United States,"Pearl City, Manana",Hawaii
61.188543748,-149.820598264,US,United States,Anchorage,Alaska
18.5936042,73.9437926,IN,India,Lohogaon,Maharashtra
21.537535003,-158.017148067,US,United States,Whitmore Village,Hawaii
21.355825019,-157.857125078,US,United States,Honolulu,Hawaii
20.877853575,-156.455699636,US,United States,Kahului,Hawaii
61.309830753,-149.534366198,US,United States,Eagle River,Alaska
61.24756234,-149.702159639,US,United States,Elmendorf Air Force Base,Alaska
21.381150613,-158.141359975,US,United States,Nanakuli,Hawaii
20.877326614,-156.457352072,US,United States,Kahului,Hawaii
61.206693059,-149.874440775,US,United States,Anchorage,Alaska
19.72232701,-156.0133427,US,United States,Kalaoa,Hawaii
61.202733356,-149.739445678,US,United States,Elmendorf Air Force Base,Alaska
60.563307923,-151.226386586,US,United States,Kenai,Alaska
61.15439367,-149.92421468,US,United States,Anchorage,Alaska
21.398313545,-157.974435037,US,United States,"Pearl City, Manana",Hawaii
64.812517409,-147.411756866,US,United States,North Pole,Alaska
61.139853369,-149.868725642,US,United States,Anchorage,Alaska
21.397986968,-157.974721634,US,United States,"Pearl City, Manana",Hawaii
4.636848123,-74.157033845,CO,Colombia,Bogota,Bogota D.C.
61.568878,-149.36323774,US,United States,Lakes,Alaska
61.17294193,-149.83544866,US,United States,Anchorage,Alaska
19.673151936,-155.997253204,US,United States,Kailua-Kona,Hawaii
61.208149531,-149.798259548,US,United States,Anchorage,Alaska
21.883921203,-159.486950923,US,United States,Koloa,Hawaii
21.340450726,-157.866915009,US,United States,Honolulu,Hawaii
64.85706094,-147.690394086,US,United States,Fairbanks,Alaska
21.398898807,-158.007568627,US,United States,Waipahu,Hawaii
20.52527298,-103.30214371,MX,Mexico,El Quince,Jalisco
60.563304992,-151.225468637,US,United States,Kenai,Alaska
61.19288064,-149.88188408,US,United States,Anchorage,Alaska
21.48085634,-158.073620789,US,United States,Schofield Barracks,Hawaii
20.878282433,-156.456350567,US,United States,Kahului,Hawaii
64.851976914,-147.810346396,US,United States,College,Alaska
19.870321719,-155.114218248,US,United States,Pepeekeo,Hawaii
61.147661799,-149.817948337,US,United States,Anchorage,Alaska
19.584841864,-155.953574694,US,United States,Kahaluu-Keauhou,Hawaii
61.6058432,-149.44676936,US,United States,Wasilla,Alaska
21.29593481,-157.84226284,US,United States,Honolulu,Hawaii
61.192683724,-149.88133661,US,United States,Anchorage,Alaska
19.448328154,-155.276478571,US,United States,Volcano,Hawaii
21.930051727,-159.522317437,US,United States,Kalaheo,Hawaii
21.4912635,-158.0564252,US,United States,Schofield Barracks,Hawaii
61.56888359,-149.36416475,US,United States,Lakes,Alaska
21.594126742,-158.102606122,US,United States,Hale'iwa,Hawaii
61.309626667,-149.535608333,US,United States,Eagle River,Alaska
21.295876773,-157.82751589,US,United States,Honolulu,Hawaii
61.211452864,-149.882244815,US,United States,Anchorage,Alaska
21.414559425,-157.748876372,US,United States,Kailua,Hawaii
21.366707389,-157.929800693,US,United States,Halawa,Hawaii
19.699950752,-155.063171134,US,United States,Hilo,Hawaii
61.58618018,-149.492834753,US,United States,Wasilla,Alaska
21.321212581,-157.80773023,US,United States,Honolulu,Hawaii
61.300971193,-149.51913486,US,United States,Eagle River,Alaska
21.424573614,-157.950937709,US,United States,Waimalu,Hawaii
21.313736401,-158.012644258,US,United States,'Ewa Beach,Hawaii
64.830177401,-147.670995522,US,United States,Fairbanks,Alaska
19.46787295,-154.919143,US,United States,Leilani Estates,Hawaii
61.568288525,-149.363899084,US,United States,Lakes,Alaska
21.296165971,-157.80523754,US,United States,Honolulu,Hawaii
21.296398883,-157.814274283,US,United States,Honolulu,Hawaii
21.342819757,-158.075717104,US,United States,Makakilo City,Hawaii
19.704783747,-155.115962452,US,United States,Hilo,Hawaii
21.377286552,-157.92693275,US,United States,Halawa,Hawaii
21.296373333,-157.841436667,US,United States,Honolulu,Hawaii
21.344470296,-157.908589591,US,United States,Halawa Heights,Hawaii
21.342484108,-158.07415982,US,United States,Makakilo City,Hawaii
21.352494264,-158.086743313,US,United States,Makakilo,Hawaii
21.455601546,-158.168230467,US,United States,Waianae,Hawaii
19.679829561,-155.103852361,US,United States,Hilo,Hawaii
61.65059147,-149.42406937,US,United States,Tanaina,Alaska
61.219604492,-149.719868561,US,United States,Elmendorf Air Force Base,Alaska
21.40477,-158.03174,US,United States,Village Park,Hawaii
61.580965822,-149.429718657,US,United States,Wasilla,Alaska
61.12781784,-149.84982411,US,United States,Anchorage,Alaska
19.678988267,-155.984567254,US,United States,Kailua-Kona,Hawaii
21.39766411,-157.97571952,US,United States,"Pearl City, Manana",Hawaii
19.700226945,-155.062567214,US,United States,Hilo,Hawaii
61.58493835,-149.3604944,US,United States,Lakes,Alaska
61.337051573,-149.564377016,US,United States,Eagle River,Alaska
20.714885255,-156.43822663,US,United States,Kihei,Hawaii
19.57369545,-155.96668051,US,United States,Kahaluu-Keauhou,Hawaii
21.311010816,-157.852826833,US,United States,Honolulu,Hawaii
21.329567706,-158.023336545,US,United States,'Ewa Gentry,Hawaii
21.338591135,-157.936009416,US,United States,Hickam Field,Hawaii
21.460819402,-158.015849439,US,United States,Waipi'o Acres,Hawaii
20.876214825,-156.467962134,US,United States,Kahului,Hawaii
20.878436825,-156.456303808,US,United States,Kahului,Hawaii
19.700710342,-155.062825691,US,United States,Hilo,Hawaii
20.87226325,-156.47960462,US,United States,Kahului,Hawaii
61.19604158,-149.888041255,US,United States,Anchorage,Alaska
19.70053904,-155.06239098,US,United States,Hilo,Hawaii
21.308281248,-157.852449324,US,United States,Honolulu,Hawaii
21.35826619,-158.045571194,US,United States,'Ewa Villages,Hawaii
61.190972817,-149.879665034,US,United States,Anchorage,Alaska
21.398321,-158.021202033,US,United States,Royal Kunia,Hawaii
18.1384673,-66.5098098,PR,Puerto Rico,Villalba,Villalba
21.3877329,-158.0274831,US,United States,Royal Kunia,Hawaii
19.705790761,-155.06866258,US,United States,Hilo,Hawaii
61.159400173,-149.81687294,US,United States,Anchorage,Alaska
21.390877533,-158.03456599,US,United States,Village Park,Hawaii
21.3976762,-157.9749861,US,United States,"Pearl City, Manana",Hawaii
61.203505358,-149.796003573,US,United States,Anchorage,Alaska
61.3098928,-149.5355734,US,United States,Eagle River,Alaska
61.181767165,-149.951941434,US,United States,Anchorage,Alaska
61.31007848,-149.53565845,US,United States,Eagle River,Alaska
61.140351446,-149.867299041,US,United States,Anchorage,Alaska
21.355579768,-158.085585667,US,United States,Makakilo,Hawaii
61.219457305,-149.882458004,US,United States,Anchorage,Alaska
21.32928036,-157.852603656,US,United States,Honolulu,Hawaii
21.4517869,-158.0056012,US,United States,Mililani Town,Hawaii
21.4218402,-158.007229,US,United States,Waipio,Hawaii
61.210889055,-149.743067192,US,United States,Elmendorf Air Force Base,Alaska
21.348236667,-157.866256667,US,United States,Honolulu,Hawaii
21.296978808,-157.823435643,US,United States,Honolulu,Hawaii
21.341914839,-158.074955026,US,United States,Makakilo City,Hawaii
21.3603669,-158.0847159,US,United States,Makakilo,Hawaii
21.40692765,-157.96064334,US,United States,"Pearl City, Manana",Hawaii
21.4051225,-157.9688534,US,United States,"Pearl City, Manana",Hawaii
21.577624938,-158.105331957,US,United States,Hale'iwa,Hawaii
19.682371995,-155.086268801,US,United States,Hilo,Hawaii
61.19216629,-149.881582304,US,United States,Anchorage,Alaska
19.699574933,-155.06346551,US,United States,Hilo,Hawaii
21.34248958,-158.07468013,US,United States,Makakilo City,Hawaii
61.569245623,-149.363089717,US,United States,Lakes,Alaska
21.396791902,-157.97739093,US,United States,"Pearl City, Manana",Hawaii
21.295059593,-157.842496007,US,United States,Honolulu,Hawaii
60.564354779,-151.226450018,US,United States,Kenai,Alaska
21.392492222,-157.943579114,US,United States,Waimalu,Hawaii
21.42518797,-157.99733989,US,United States,Waipio,Hawaii
61.198927783,-149.778103818,US,United States,Anchorage,Alaska
19.698411509,-155.110647563,US,United States,Hilo,Hawaii
22.054499746,-159.330449471,US,United States,Wailua,Hawaii
21.309906095,-157.858437448,US,United States,Honolulu,Hawaii
61.130674172,-149.863643493,US,United States,Anchorage,Alaska
21.369193227,-157.887966986,US,United States,Halawa Heights,Hawaii
21.397867544,-157.97487731,US,United States,"Pearl City, Manana",Hawaii
21.4548361,-158.1922171,US,United States,Waianae,Hawaii
21.3672468,-158.075848,US,United States,Makakilo,Hawaii
61.203652161,-149.866855737,US,United States,Anchorage,Alaska
61.14210904,-149.82067557,US,United States,Anchorage,Alaska
21.29162867,-157.824194774,US,United States,Honolulu,Hawaii
61.3007253,-149.5254188,US,United States,Eagle River,Alaska
21.33856331,-158.031232277,US,United States,'Ewa Gentry,Hawaii
64.842081424,-147.667571898,US,United States,Fairbanks,Alaska
61.5688113,-149.3640391,US,United States,Lakes,Alaska
19.09751822,-155.805442718,US,United States,Hawaiian Ocean View,Hawaii
21.528617321,-158.039740043,US,United States,Whitmore Village,Hawaii
64.857065507,-147.69196003,US,United States,Fairbanks,Alaska
21.32159801,-157.875974038,US,United States,Honolulu,Hawaii
20.8779983,-156.4559217,US,United States,Kahului,Hawaii
19.699959408,-155.062631983,US,United States,Hilo,Hawaii
21.409009281,-157.996850309,US,United States,Waipio,Hawaii
61.568996305,-149.364035688,US,United States,Lakes,Alaska
21.342833466,-158.075692244,US,United States,Makakilo City,Hawaii
19.70080299,-155.06282992,US,United States,Hilo,Hawaii
21.38757641,-158.027711079,US,United States,Royal Kunia,Hawaii
21.32275649,-158.078358276,US,United States,Makakilo City,Hawaii
61.108918472,-149.888101172,US,United States,Anchorage,Alaska
20.865522825,-156.376574582,US,United States,Paia,Hawaii
20.886244242,-156.483371485,US,United States,Kahului,Hawaii
21.342651903,-158.075741701,US,United States,Makakilo City,Hawaii
21.396971611,-157.995251002,US,United States,Waipahu,Hawaii
21.969336966,-159.388830238,US,United States,Puhi,Hawaii
8.6001717,-70.1976811,VE,"Venezuela, Bolivarian Republic of",Barinas,Barinas
19.68234566,-155.065242472,US,United States,Hilo,Hawaii
19.558412363,-155.965496739,US,United States,Kahaluu-Keauhou,Hawaii
61.3097786,-149.5351611,US,United States,Eagle River,Alaska
61.5738103,-149.4578105,US,United States,Wasilla,Alaska
21.395608561,-158.001971489,US,United States,Waipahu,Hawaii
21.32118751,-157.854878856,US,United States,Honolulu,Hawaii
21.327246891,-157.886356281,US,United States,Honolulu,Hawaii
61.20638447,-149.88453127,US,United States,Anchorage,Alaska
61.211088537,-149.742300886,US,United States,Elmendorf Air Force Base,Alaska
21.388969615,-158.018005702,US,United States,Waipahu,Hawaii
21.3426925,-158.075633333,US,United States,Makakilo City,Hawaii
19.700579301,-155.062352255,US,United States,Hilo,Hawaii
21.327944044,-158.022660934,US,United States,'Ewa Gentry,Hawaii
21.410692879,-157.802079654,US,United States,Kane'ohe,Hawaii
21.80078518,-78.6874461,CU,Cuba,Ciego de Avila,Ciego de Avila
61.191387701,-149.8804701,US,United States,Anchorage,Alaska
21.33815501,-158.07755199,US,United States,Makakilo City,Hawaii
21.342049232,-158.074987344,US,United States,Makakilo City,Hawaii
21.325706751,-157.876353617,US,United States,Honolulu,Hawaii
61.59270379,-149.45359694,US,United States,Wasilla,Alaska
61.55441864,-149.579806159,US,United States,Knik-Fairview,Alaska
21.375671883,-158.02177589,US,United States,Waipahu,Hawaii
60.563911263,-151.22642977,US,United States,Kenai,Alaska
21.331321274,-157.852016417,US,United States,Honolulu,Hawaii
19.64615044,-155.99042171,US,United States,Kailua-Kona,Hawaii
20.878501172,-156.455983769,US,United States,Kahului,Hawaii
21.341302138,-157.846726871,US,United States,Honolulu,Hawaii
64.840520267,-147.779864167,US,United States,College,Alaska
21.324371338,-158.078529002,US,United States,Makakilo City,Hawaii
21.295559614,-157.842100565,US,United States,Honolulu,Hawaii
61.5687022,-149.36423398,US,United States,Lakes,Alaska
21.403775754,-157.967053653,US,United States,"Pearl City, Manana",Hawaii
21.49260215,-158.07089285,US,United States,Schofield Barracks,Hawaii
21.296344976,-157.841426421,US,United States,Honolulu,Hawaii
21.342593473,-158.07431235,US,United States,Makakilo City,Hawaii
21.373048188,-158.023047761,US,United States,Waipahu,Hawaii
61.497285235,-149.628431252,US,United States,Knik-Fairview,Alaska
21.334123086,-157.872006093,US,United States,Honolulu,Hawaii
61.310015088,-149.534669995,US,United States,Eagle River,Alaska
61.211946103,-149.742895012,US,United States,Elmendorf Air Force Base,Alaska
61.187221664,-149.738672087,US,United States,Elmendorf Air Force Base,Alaska
21.347813644,-158.039298853,US,United States,'Ewa Villages,Hawaii
21.390703479,-158.034206014,US,United States,Royal Kunia,Hawaii
21.32058739,-158.00676763,US,United States,'Ewa Beach,Hawaii
21.313584561,-157.855743756,US,United States,Honolulu,Hawaii
61.211257448,-149.74213044,US,United States,Elmendorf Air Force Base,Alaska
60.539174134,-151.211310225,US,United States,Kenai,Alaska
19.698899822,-155.076486534,US,United States,Hilo,Hawaii
61.14127786,-149.86844866,US,United States,Anchorage,Alaska
21.297487845,-157.840339149,US,United States,Honolulu,Hawaii
21.982954467,-159.364920239,US,United States,Lihue,Hawaii
61.208785981,-149.733417941,US,United States,Elmendorf Air Force Base,Alaska
21.347920227,-158.032332673,US,United States,'Ewa Gentry,Hawaii
61.139934219,-149.86749258,US,United States,Anchorage,Alaska
61.11729999,-149.71647651,US,United States,Elmendorf Air Force Base,Alaska
21.295582389,-157.842794191,US,United States,Honolulu,Hawaii
21.295020445,-157.842423461,US,United States,Honolulu,Hawaii
20.879083786,-156.454864124,US,United States,Kahului,Hawaii
21.342423824,-158.073925097,US,United States,Makakilo City,Hawaii
20.723580265,-156.445271187,US,United States,Kihei,Hawaii
21.367702196,-157.899471295,US,United States,Halawa Heights,Hawaii
61.211161878,-149.742301785,US,United States,Elmendorf Air Force Base,Alaska
21.294985476,-157.842654142,US,United States,Honolulu,Hawaii
64.8290059,-147.6881191,US,United States,Fairbanks,Alaska
21.342126809,-158.074284499,US,United States,Makakilo City,Hawaii
21.363685603,-158.07851102,US,United States,Makakilo,Hawaii
19.700484,-155.0623573,US,United States,Hilo,Hawaii
18.343470777,-65.673759314,PR,Puerto Rico,Fajardo,Fajardo
7.10366584,-73.117025155,CO,Colombia,Bucaramanga,Santander
60.5641536,-151.2259156,US,United States,Kenai,Alaska
19.702260394,-155.071763258,US,United States,Hilo,Hawaii
21.3428873,-158.0756815,US,United States,Makakilo City,Hawaii
61.140557358,-149.867417793,US,United States,Anchorage,Alaska
64.3319352,-146.7758253,US,United States,Salcha,Alaska
21.282471431,-157.829087558,US,United States,Honolulu,Hawaii
21.30236336,-157.832187393,US,United States,Honolulu,Hawaii
61.601841815,-149.436850198,US,United States,Wasilla,Alaska
21.278412774,-157.791524823,US,United States,Honolulu,Hawaii
21.294792071,-157.842321345,US,United States,Honolulu,Hawaii
19.700218328,-155.062539497,US,United States,Hilo,Hawaii
61.5686008,-149.3643403,US,United States,Lakes,Alaska
61.309514757,-149.535818188,US,United States,Eagle River,Alaska
21.3658216,-157.9110277,US,United States,Halawa Heights,Hawaii
61.2938943,-149.423339,US,United States,Eagle River,Alaska
21.302923384,-157.859255347,US,United States,Honolulu,Hawaii
21.336524174,-158.108242562,US,United States,Makakilo City,Hawaii
21.284438067,-157.753091733,US,United States,Waimanalo,Hawaii
20.772929327,-156.45530281,US,United States,Kihei,Hawaii
21.397871966,-157.974597112,US,United States,"Pearl City, Manana",Hawaii
21.3842974,-157.7336093,US,United States,Kailua,Hawaii
18.823456872,-98.947990873,MX,Mexico,Cuautla Morelos,Morelos
21.3161966,-158.0181679,US,United States,'Ewa Beach,Hawaii
21.350183172,-158.038680186,US,United States,'Ewa Villages,Hawaii
21.279650291,-157.824146644,US,United States,Honolulu,Hawaii
21.450442599,-158.006849751,US,United States,Mililani Town,Hawaii
21.342374205,-158.073508898,US,United States,Makakilo City,Hawaii
21.390669033,-158.034538033,US,United States,Royal Kunia,Hawaii
61.568548161,-149.363689977,US,United States,Lakes,Alaska
61.536837182,-149.478211756,US,United States,Wasilla,Alaska
61.546279733,-149.590496881,US,United States,Knik-Fairview,Alaska
61.140513479,-149.868392448,US,United States,Anchorage,Alaska
61.15877328,-149.929463281,US,United States,Anchorage,Alaska
20.878710824,-156.456019983,US,United States,Kahului,Hawaii
21.3589958,-158.0372572,US,United States,'Ewa Villages,Hawaii
61.139861251,-149.869158399,US,United States,Anchorage,Alaska
21.29567,-157.8431883,US,United States,Honolulu,Hawaii
21.293724833,-157.841907,US,United States,Honolulu,Hawaii
21.388387736,-158.138521126,US,United States,Nanakuli,Hawaii
61.2138482,-149.8208263,US,United States,Anchorage,Alaska
19.713809439,-156.012337645,US,United States,Kalaoa,Hawaii
21.319697868,-157.975977273,US,United States,Iroquois Point,Hawaii
19.642430491,-98.981083211,MX,Mexico,Prados de San Juan,Mexico
21.533644209,-158.017538992,US,United States,Whitmore Village,Hawaii
21.390344401,-158.03462689,US,United States,Royal Kunia,Hawaii
7.878472872,-72.467797571,CO,Colombia,Cucuta,Norte de Santander
8.326424955,-72.088676291,VE,"Venezuela, Bolivarian Republic of",Coloncito,Tachira
36.64892852,2.694875088,DZ,Algeria,Bou Ismail,Tipaza
61.568405,-149.3646113,US,United States,Lakes,Alaska
21.3402004,-158.1229804,US,United States,Makakilo City,Hawaii
20.83353947,-156.339545538,US,United States,Pukalani,Hawaii
61.179182594,-149.86143948,US,United States,Anchorage,Alaska
61.569896555,-149.365368578,US,United States,Lakes,Alaska
20.885345689,-156.454688144,US,United States,Kahului,Hawaii
60.564600901,-151.228950783,US,United States,Kenai,Alaska
61.22430363,-149.8085631,US,United States,Anchorage,Alaska
61.568014932,-149.363069653,US,United States,Lakes,Alaska
21.439467083,-158.01061154,US,United States,Mililani Town,Hawaii
61.575772367,-149.846865438,US,United States,Houston,Alaska
61.215396919,-149.772497514,US,United States,Anchorage,Alaska
-1.27001273,36.844327715,KE,Kenya,Pumwani,Nairobi Area
21.460812753,-158.006337089,US,United States,Waipi'o Acres,Hawaii
61.230816528,-149.745509767,US,United States,Elmendorf Air Force Base,Alaska
21.42980806,-158.179317289,US,United States,Ma'ili,Hawaii
19.56914344,-155.08086772,US,United States,Mountain View,Hawaii
61.2151646,-149.731561408,US,United States,Elmendorf Air Force Base,Alaska
19.724544161,-155.060822401,US,United States,Hilo,Hawaii
19.64654541,-155.990947973,US,United States,Kailua-Kona,Hawaii
19.566626419,-155.062674692,US,United States,Hawaiian Acres,Hawaii
21.295464323,-157.84283939,US,United States,Honolulu,Hawaii
21.39869524,-157.97448472,US,United States,"Pearl City, Manana",Hawaii
21.342360144,-158.07466123,US,United States,Makakilo City,Hawaii
21.397648441,-157.974773329,US,United States,"Pearl City, Manana",Hawaii
19.5861871,-155.95408915,US,United States,Kahaluu-Keauhou,Hawaii
21.28724742,-157.83616014,US,United States,Honolulu,Hawaii
61.195304302,-149.890622271,US,United States,Anchorage,Alaska
21.277992833,-157.809932817,US,United States,Honolulu,Hawaii
21.493091278,-158.073691154,US,United States,Schofield Barracks,Hawaii
61.5690122,-149.36317621,US,United States,Lakes,Alaska
61.175875,-149.8611217,US,United States,Anchorage,Alaska
21.413537109,-157.955748463,US,United States,Waimalu,Hawaii
21.395615335,-158.002016571,US,United States,Waipahu,Hawaii
21.539707631,-158.02026465,US,United States,Whitmore Village,Hawaii
21.397558333,-157.975103333,US,United States,"Pearl City, Manana",Hawaii
20.723185696,-156.33980972,US,United States,Keokea,Hawaii
21.346244446,-157.901867217,US,United States,Halawa Heights,Hawaii
20.932292348,-156.361223994,US,United States,Paia,Hawaii
21.40182239,-157.97600309,US,United States,"Pearl City, Manana",Hawaii
19.4249022,-155.2136029,US,United States,Volcano,Hawaii
19.5986483,-154.9788713,US,United States,Hawaiian Paradise Park,Hawaii
19.645927853,-155.990137629,US,United States,Kailua-Kona,Hawaii
10.583327628,-71.649904184,VE,"Venezuela, Bolivarian Republic of",Maracaibo,Zulia
61.167291972,-149.828424654,US,United States,Anchorage,Alaska
61.3186091,-149.5342864,US,United States,Eagle River,Alaska
21.499810695,-158.019874817,US,United States,Wahiawa,Hawaii
0.0,-98.946563713,EC,Ecuador,Puerto Villamil,Galapagos
21.3424322,-158.0749061,US,United States,Makakilo City,Hawaii
21.295411395,-157.843032021,US,United States,Honolulu,Hawaii
20.878036448,-156.456020949,US,United States,Kahului,Hawaii
21.342182269,-158.073715041,US,United States,Makakilo City,Hawaii
20.757623242,-156.453735206,US,United States,Kihei,Hawaii
21.425517241,-157.950505923,US,United States,Waimalu,Hawaii
21.397845161,-157.974428614,US,United States,"Pearl City, Manana",Hawaii
61.5126775,-149.6214891,US,United States,Knik-Fairview,Alaska
21.3977833,-157.9746101,US,United States,"Pearl City, Manana",Hawaii
21.299135945,-157.803078494,US,United States,Honolulu,Hawaii
61.136730338,-149.840314117,US,United States,Anchorage,Alaska
61.560448247,-149.323753096,US,United States,Lakes,Alaska
61.1905836,-149.777185306,US,United States,Anchorage,Alaska
21.498574149,-158.065056095,US,United States,Schofield Barracks,Hawaii
21.295961927,-157.846883777,US,United States,Honolulu,Hawaii
21.392491544,-157.943538074,US,United States,Waimalu,Hawaii
21.350493017,-157.861623047,US,United States,Honolulu,Hawaii
61.310223085,-149.538652122,US,United States,Eagle River,Alaska
61.190972479,-149.728369489,US,United States,Elmendorf Air Force Base,Alaska
21.573161817,-158.108747983,US,United States,Hale'iwa,Hawaii
36.5511129,5.303153993,DZ,Algeria,BABOR - VILLE,Setif
21.295335619,-157.841418016,US,United States,Honolulu,Hawaii
61.121115103,-149.782491169,US,United States,Anchorage,Alaska
61.188006996,-149.876170029,US,United States,Anchorage,Alaska
20.878662205,-156.455861162,US,United States,Kahului,Hawaii
61.192708016,-149.881401868,US,United States,Anchorage,Alaska
61.569053748,-149.36414413,US,United States,Lakes,Alaska
61.192596532,-149.880511221,US,United States,Anchorage,Alaska
21.4027897,-158.0301682,US,United States,Village Park,Hawaii
